斥,岿,老,矫埃,瘤开,惯傈樊,碍荐樊,浅加,浅氢,嚼档,老炼矫埃,老荤樊,傈款樊,矫沥
2021,5,9,14,何魂,51.69,0.0,6.7,230.0,37.0,1.0,3.48,1.0,4720.0
2021,5,9,15,何魂,47.37,0.0,5.6,200.0,41.0,1.0,3.13,0.0,4287.0
2021,5,9,16,何魂,38.35,0.0,6.6,200.0,41.0,1.0,2.57,0.0,4090.0
2021,5,9,17,何魂,26.11,0.0,5.4,200.0,38.0,1.0,1.86,0.0,4875.0
2021,5,9,18,何魂,13.41,0.0,5.1,200.0,42.0,1.0,1.06,0.0,4691.0
2021,5,9,19,何魂,4.4,0.0,4.8,250.0,39.0,0.8,0.33,0.0,5000.0
2021,5,9,20,何魂,1.96,0.0,3.2,250.0,42.0,0.0,0.01,0.0,5000.0
2021,5,9,21,何魂,1.79,0.0,0.9,200.0,58.0,0.0,0.0,0.0,4929.0
2021,5,9,22,何魂,0.59,0.0,0.3,0.0,46.0,0.0,0.0,0.0,5000.0
2021,5,9,23,何魂,0.05,0.0,1.7,250.0,66.0,0.0,0.0,1.0,4943.0
2021,5,10,0,何魂,0.03,0.0,1.5,250.0,56.0,0.0,0.0,0.0,4806.0
2021,5,10,1,何魂,0.0,0.0,1.7,320.0,34.0,0.0,0.0,2.0,5000.0
2021,5,10,2,何魂,0.0,0.0,3.7,320.0,32.0,0.0,0.0,4.0,5000.0
2021,5,10,3,何魂,0.0,0.0,1.7,230.0,32.0,0.0,0.0,6.0,5000.0
2021,5,10,4,何魂,0.0,0.0,1.1,290.0,31.0,0.0,0.0,7.0,5000.0
2021,5,10,5,何魂,0.0,0.0,1.7,290.0,31.0,0.0,0.0,7.0,5000.0
2021,5,10,6,何魂,0.13,0.0,1.1,270.0,32.0,0.0,0.02,8.0,5000.0
2021,5,10,7,何魂,2.15,0.0,1.6,160.0,32.0,0.0,0.18,8.0,5000.0
2021,5,10,8,何魂,5.91,0.0,3.1,320.0,36.0,0.2,0.49,10.0,5000.0
2021,5,10,9,何魂,11.04,0.0,0.8,90.0,32.0,0.0,0.75,10.0,5000.0
2021,5,10,10,何魂,10.18,0.0,2.4,180.0,47.0,0.0,0.68,10.0,5000.0
2021,5,10,11,何魂,12.14,0.0,3.9,320.0,43.0,0.0,0.62,10.0,5000.0
2021,5,10,12,何魂,32.8,0.0,1.9,90.0,36.0,0.3,2.13,9.0,5000.0
2021,5,10,13,何魂,39.26,0.0,3.6,90.0,35.0,0.8,2.76,9.0,5000.0
2021,5,10,14,何魂,27.23,0.0,2.7,90.0,35.0,0.2,2.04,9.0,5000.0
2021,5,10,15,何魂,27.42,0.0,3.3,90.0,45.0,0.4,1.92,9.0,5000.0
2021,5,10,16,何魂,27.4,0.0,2.7,90.0,47.0,0.6,1.81,8.0,5000.0
2021,5,10,17,何魂,12.62,0.0,2.7,90.0,62.0,0.2,0.97,9.0,5000.0
2021,5,10,18,何魂,8.18,0.0,1.6,50.0,69.0,0.1,0.56,10.0,5000.0
2021,5,10,19,何魂,4.05,0.0,1.1,70.0,66.0,0.0,0.16,10.0,5000.0
2021,5,10,20,何魂,2.07,0.0,2.2,50.0,66.0,0.0,0.01,10.0,5000.0
2021,5,10,21,何魂,1.48,0.0,2.0,70.0,73.0,0.0,0.0,10.0,5000.0
2021,5,10,22,何魂,0.49,0.0,2.6,70.0,76.0,0.0,0.0,9.0,5000.0
2021,5,10,23,何魂,0.03,0.0,2.5,70.0,78.0,0.0,0.0,9.0,5000.0
2021,5,11,0,何魂,0.0,0.0,1.8,70.0,77.0,0.0,0.0,9.0,5000.0
2021,5,11,1,何魂,0.0,0.0,1.8,50.0,71.0,0.0,0.0,6.0,5000.0
2021,5,11,2,何魂,0.0,0.0,2.4,50.0,67.0,0.0,0.0,9.0,5000.0
2021,5,11,3,何魂,0.0,0.0,2.4,50.0,61.0,0.0,0.0,9.0,5000.0
2021,5,11,4,何魂,0.0,0.0,2.7,50.0,60.0,0.0,0.0,9.0,5000.0
2021,5,11,5,何魂,0.0,0.0,2.9,70.0,62.0,0.0,0.0,9.0,5000.0
2021,5,11,6,何魂,0.02,0.0,3.5,70.0,69.0,0.0,0.01,10.0,3920.0
2021,5,11,7,何魂,1.71,0.0,3.2,50.0,73.0,0.0,0.14,10.0,4853.0
2021,5,11,8,何魂,7.34,0.0,3.2,70.0,68.0,0.0,0.51,10.0,5000.0
2021,5,11,9,何魂,11.36,0.0,3.9,70.0,67.0,0.0,0.8,10.0,5000.0
2021,5,11,10,何魂,13.1,0.0,3.8,70.0,65.0,0.0,0.8,10.0,5000.0
2021,5,11,11,何魂,18.09,0.0,4.1,70.0,64.0,0.0,1.13,10.0,5000.0
2021,5,11,12,何魂,23.13,0.0,3.9,70.0,58.0,0.0,1.41,10.0,5000.0
2021,5,11,13,何魂,14.97,0.0,3.8,70.0,49.0,0.0,0.95,10.0,5000.0
2021,5,11,14,何魂,17.39,0.0,3.6,70.0,42.0,0.0,1.03,10.0,5000.0
2021,5,11,15,何魂,16.75,0.0,3.8,50.0,38.0,0.0,1.07,9.0,5000.0
2021,5,11,16,何魂,11.62,0.0,3.4,70.0,36.0,0.0,0.73,9.0,5000.0
2021,5,11,17,何魂,8.26,0.0,4.3,50.0,41.0,0.0,0.49,9.0,5000.0
2021,5,11,18,何魂,5.74,0.0,4.2,50.0,44.0,0.0,0.3,9.0,5000.0
2021,5,11,19,何魂,2.95,0.0,3.7,50.0,45.0,0.0,0.09,10.0,5000.0
2021,5,11,20,何魂,1.2,0.0,3.9,70.0,48.0,0.0,0.01,10.0,5000.0
2021,5,11,21,何魂,0.54,0.0,4.0,50.0,49.0,0.0,0.0,9.0,5000.0
2021,5,11,22,何魂,0.0,0.0,3.3,70.0,54.0,0.0,0.0,10.0,5000.0
2021,5,11,23,何魂,0.0,0.0,4.3,50.0,56.0,0.0,0.0,10.0,5000.0
2021,5,12,0,何魂,0.0,0.0,4.1,50.0,54.0,0.0,0.0,9.0,5000.0
2021,5,12,1,何魂,0.0,0.0,2.9,50.0,52.0,0.0,0.0,10.0,5000.0
2021,5,12,2,何魂,0.0,0.0,3.0,50.0,52.0,0.0,0.0,10.0,5000.0
2021,5,12,3,何魂,0.0,0.0,3.3,50.0,57.0,0.0,0.0,9.0,5000.0
2021,5,12,4,何魂,0.0,0.0,3.2,50.0,61.0,0.0,0.0,10.0,5000.0
2021,5,12,5,何魂,0.0,0.0,2.8,70.0,64.0,0.0,0.0,10.0,5000.0
2021,5,12,6,何魂,0.01,0.0,3.8,50.0,66.0,0.0,0.0,10.0,5000.0
2021,5,12,7,何魂,0.95,0.0,3.6,70.0,68.0,0.0,0.08,10.0,5000.0
2021,5,12,8,何魂,5.76,0.0,3.4,70.0,67.0,0.0,0.41,9.0,5000.0
2021,5,12,9,何魂,20.01,0.0,4.0,70.0,65.0,0.0,0.73,9.0,5000.0
2021,5,12,10,何魂,32.09,0.0,3.7,70.0,57.0,0.3,1.77,8.0,5000.0
2021,5,12,11,何魂,41.51,0.0,4.7,50.0,53.0,0.8,3.0,8.0,5000.0
2021,5,12,12,何魂,48.16,0.0,3.5,70.0,48.0,0.7,2.88,7.0,5000.0
2021,5,12,13,何魂,47.11,0.0,3.0,70.0,45.0,1.0,3.41,6.0,5000.0
2021,5,12,14,何魂,36.34,0.0,4.0,50.0,46.0,0.5,2.89,8.0,5000.0
2021,5,12,15,何魂,26.01,0.0,2.1,90.0,48.0,0.4,2.33,9.0,5000.0
2021,5,12,16,何魂,27.91,0.0,3.6,90.0,53.0,0.8,2.59,8.0,4972.0
2021,5,12,17,何魂,19.35,0.0,2.1,90.0,53.0,0.7,1.64,8.0,5000.0
2021,5,12,18,何魂,12.23,0.0,2.1,90.0,61.0,0.3,0.77,6.0,5000.0
2021,5,12,19,何魂,5.82,0.0,2.5,70.0,66.0,0.0,0.19,5.0,4998.0
2021,5,12,20,何魂,2.68,0.0,1.8,70.0,65.0,0.0,0.01,5.0,4989.0
2021,5,12,21,何魂,2.26,0.0,3.0,50.0,67.0,0.0,0.0,4.0,4950.0
2021,5,12,22,何魂,0.43,0.0,2.9,50.0,66.0,0.0,0.0,6.0,5000.0
2021,5,12,23,何魂,0.05,0.0,2.0,50.0,58.0,0.0,0.0,2.0,5000.0
2021,5,13,0,何魂,0.03,0.0,1.5,50.0,52.0,0.0,0.0,8.0,5000.0
2021,5,13,1,何魂,0.0,0.0,2.3,50.0,46.0,0.0,0.0,0.0,5000.0
2021,5,13,2,何魂,0.0,0.0,2.2,50.0,52.0,0.0,0.0,0.0,5000.0
2021,5,13,3,何魂,0.0,0.0,1.9,50.0,56.0,0.0,0.0,8.0,5000.0
2021,5,13,4,何魂,0.0,0.0,1.8,50.0,44.0,0.0,0.0,8.0,5000.0
2021,5,13,5,何魂,0.0,0.0,2.4,50.0,42.0,0.0,0.0,8.0,5000.0
2021,5,13,6,何魂,0.07,0.0,1.5,20.0,40.0,0.0,0.01,9.0,5000.0
2021,5,13,7,何魂,3.73,0.0,1.8,70.0,40.0,0.0,0.18,9.0,5000.0
2021,5,13,8,何魂,13.16,0.0,1.2,90.0,42.0,0.0,0.57,8.0,5000.0
2021,5,13,9,何魂,28.41,0.0,1.6,110.0,46.0,0.2,1.26,6.0,5000.0
2021,5,13,10,何魂,37.57,0.0,2.2,70.0,62.0,0.8,2.49,7.0,5000.0
2021,5,13,11,何魂,43.57,0.0,3.3,140.0,66.0,0.4,2.33,6.0,5000.0
2021,5,13,12,何魂,49.01,0.0,3.3,140.0,64.0,1.0,3.76,4.0,4636.0
2021,5,13,13,何魂,50.19,0.0,3.3,110.0,66.0,1.0,3.76,3.0,5000.0
2021,5,13,14,何魂,47.93,0.0,2.9,110.0,59.0,1.0,3.47,3.0,5000.0
2021,5,13,15,何魂,44.94,0.0,1.8,90.0,64.0,1.0,3.01,3.0,4945.0
2021,5,13,16,何魂,37.15,0.0,3.0,70.0,70.0,1.0,2.57,5.0,5000.0
2021,5,13,17,何魂,25.62,0.0,2.8,90.0,73.0,1.0,1.9,2.0,4563.0
2021,5,13,18,何魂,13.65,0.0,2.4,70.0,70.0,1.0,1.1,1.0,4882.0
2021,5,13,19,何魂,5.09,0.0,2.2,70.0,69.0,0.8,0.36,1.0,4888.0
2021,5,13,20,何魂,2.66,0.0,1.8,90.0,77.0,0.0,0.01,2.0,3958.0
2021,5,13,21,何魂,2.28,0.0,1.4,70.0,85.0,0.0,0.0,3.0,1793.0
2021,5,13,22,何魂,0.55,0.0,2.5,50.0,77.0,0.0,0.0,1.0,3578.0
2021,5,13,23,何魂,0.05,0.0,1.8,50.0,74.0,0.0,0.0,5.0,3336.0
2021,5,14,0,何魂,0.04,0.0,0.8,70.0,72.0,0.0,0.0,7.0,3726.0
2021,5,14,1,何魂,0.01,0.0,0.9,360.0,71.0,0.0,0.0,6.0,4254.0
2021,5,14,2,何魂,0.0,0.0,0.0,0.0,73.0,0.0,0.0,7.0,3820.0
2021,5,14,3,何魂,0.0,0.0,0.0,0.0,74.0,0.0,0.0,8.0,5000.0
2021,5,14,4,何魂,0.0,0.0,0.0,0.0,75.0,0.0,0.0,6.0,4309.0
2021,5,14,5,何魂,0.0,0.0,0.0,0.0,77.0,0.0,0.0,5.0,4383.0
2021,5,14,6,何魂,0.51,0.0,1.2,50.0,78.0,0.0,0.05,6.0,4013.0
2021,5,14,7,何魂,6.0,0.0,1.5,50.0,78.0,0.6,0.5,6.0,2860.0
2021,5,14,8,何魂,16.9,0.0,1.7,90.0,71.0,1.0,1.19,4.0,2446.0
2021,5,14,9,何魂,28.33,0.0,2.4,70.0,72.0,1.0,1.76,6.0,2295.0
2021,5,14,10,何魂,36.59,0.0,2.5,90.0,77.0,1.0,2.42,6.0,2086.0
2021,5,14,11,何魂,38.58,0.0,2.8,90.0,81.0,1.0,2.7,7.0,1846.0
2021,5,14,12,何魂,44.95,0.0,1.3,50.0,73.0,1.0,3.19,6.0,2511.0
2021,5,14,13,何魂,43.27,0.0,2.1,90.0,69.0,1.0,3.1,7.0,5000.0
2021,5,14,14,何魂,40.3,0.0,1.6,140.0,72.0,1.0,2.92,7.0,5000.0
2021,5,14,15,何魂,36.09,0.0,2.1,70.0,72.0,0.9,2.62,7.0,5000.0
2021,5,14,16,何魂,33.85,0.0,1.9,90.0,69.0,1.0,2.41,7.0,5000.0
2021,5,14,17,何魂,19.09,0.0,1.4,90.0,71.0,0.6,1.37,8.0,5000.0
2021,5,14,18,何魂,9.99,0.0,2.3,70.0,71.0,0.0,0.56,9.0,5000.0
2021,5,14,19,何魂,4.51,0.0,2.1,70.0,74.0,0.0,0.15,9.0,5000.0
2021,5,14,20,何魂,2.61,0.0,1.9,50.0,74.0,0.0,0.01,9.0,5000.0
2021,5,14,21,何魂,2.13,0.0,2.5,70.0,74.0,0.0,0.0,8.0,5000.0
2021,5,14,22,何魂,0.51,0.0,2.2,50.0,75.0,0.0,0.0,8.0,5000.0
2021,5,14,23,何魂,0.05,0.0,1.8,70.0,75.0,0.0,0.0,10.0,5000.0
2021,5,15,0,何魂,0.04,0.0,2.4,50.0,77.0,0.0,0.0,9.0,5000.0
2021,5,15,1,何魂,0.0,0.0,2.3,50.0,75.0,0.0,0.0,10.0,5000.0
2021,5,15,2,何魂,0.0,0.0,2.1,70.0,76.0,0.0,0.0,9.0,5000.0
2021,5,15,3,何魂,0.0,0.0,1.5,70.0,77.0,0.0,0.0,10.0,5000.0
2021,5,15,4,何魂,0.0,0.0,1.5,70.0,78.0,0.0,0.0,10.0,4673.0
2021,5,15,5,何魂,0.0,0.0,1.6,50.0,90.0,0.0,0.0,10.0,363.0
2021,5,15,6,何魂,0.0,1.4,1.5,70.0,95.0,0.0,0.0,10.0,187.0
2021,5,15,7,何魂,0.08,1.3,1.7,50.0,96.0,0.0,0.02,10.0,177.0
2021,5,15,8,何魂,0.95,0.3,1.2,70.0,97.0,0.0,0.07,10.0,140.0
2021,5,15,9,何魂,0.81,0.8,1.5,50.0,97.0,0.0,0.08,10.0,169.0
2021,5,15,10,何魂,1.81,4.4,1.6,50.0,97.0,0.0,0.1,10.0,183.0
2021,5,15,11,何魂,3.26,4.5,2.5,50.0,98.0,0.0,0.15,10.0,263.0
2021,5,15,12,何魂,5.04,7.2,1.4,50.0,98.0,0.0,0.33,10.0,175.0
2021,5,15,13,何魂,7.2,1.7,1.2,50.0,98.0,0.0,0.41,10.0,163.0
2021,5,15,14,何魂,8.2,1.2,2.6,230.0,98.0,0.0,0.49,10.0,165.0
2021,5,15,15,何魂,7.2,0.1,5.1,230.0,98.0,0.0,0.29,10.0,247.0
2021,5,15,16,何魂,7.11,0.0,3.3,250.0,98.0,0.0,0.55,10.0,833.0
2021,5,15,17,何魂,6.43,0.0,2.7,180.0,98.0,0.0,0.38,10.0,624.0
2021,5,15,18,何魂,5.26,0.0,4.6,250.0,98.0,0.0,0.18,10.0,243.0
2021,5,15,19,何魂,1.37,0.0,4.8,250.0,97.0,0.0,0.09,7.0,830.0
2021,5,15,20,何魂,0.01,0.0,2.2,230.0,97.0,0.0,0.01,5.0,956.0
2021,5,15,21,何魂,0.0,0.0,3.7,180.0,97.0,0.0,0.0,10.0,386.0
2021,5,15,22,何魂,0.0,0.0,2.9,200.0,97.0,0.0,0.0,6.0,251.0
2021,5,15,23,何魂,0.0,0.0,2.1,230.0,97.0,0.0,0.0,7.0,186.0
2021,5,16,0,何魂,0.0,0.0,2.8,200.0,98.0,0.0,0.0,10.0,22.0
2021,5,16,1,何魂,0.0,0.0,4.7,200.0,98.0,0.0,0.0,10.0,33.0
2021,5,16,2,何魂,0.0,2.0,3.8,200.0,98.0,0.0,0.0,10.0,35.0
2021,5,16,3,何魂,0.0,0.3,6.7,200.0,99.0,0.0,0.0,10.0,14.0
2021,5,16,4,何魂,0.0,0.2,7.1,230.0,99.0,0.0,0.0,10.0,558.0
2021,5,16,5,何魂,0.0,0.2,8.4,230.0,98.0,0.0,0.0,10.0,426.0
2021,5,16,6,何魂,0.0,0.5,9.8,230.0,99.0,0.0,0.0,10.0,303.0
2021,5,16,7,何魂,0.07,0.9,6.5,230.0,99.0,0.0,0.05,10.0,413.0
2021,5,16,8,何魂,0.8,0.1,10.0,230.0,98.0,0.0,0.09,10.0,689.0
2021,5,16,9,何魂,2.12,0.0,7.7,230.0,98.0,0.0,0.21,10.0,2384.0
2021,5,16,10,何魂,4.49,0.0,7.6,230.0,98.0,0.0,0.27,10.0,1219.0
2021,5,16,11,何魂,3.53,0.0,8.5,200.0,98.0,0.0,0.16,10.0,474.0
2021,5,16,12,何魂,1.46,16.1,9.6,200.0,98.0,0.0,0.12,10.0,1705.0
2021,5,16,13,何魂,4.96,3.1,4.2,200.0,97.0,0.0,0.31,10.0,961.0
2021,5,16,14,何魂,6.28,5.0,8.6,200.0,96.0,0.0,0.37,10.0,322.0
2021,5,16,15,何魂,2.58,3.5,5.2,230.0,97.0,0.0,0.2,10.0,1653.0
2021,5,16,16,何魂,2.77,5.4,9.1,230.0,97.0,0.0,0.14,10.0,591.0
2021,5,16,17,何魂,2.86,6.5,3.7,230.0,97.0,0.0,0.18,10.0,1222.0
2021,5,16,18,何魂,3.68,0.7,2.6,200.0,97.0,0.0,0.22,10.0,1000.0
2021,5,16,19,何魂,0.45,0.0,3.0,180.0,97.0,0.0,0.06,10.0,1657.0
2021,5,16,20,何魂,0.0,0.0,3.6,180.0,97.0,0.0,0.0,10.0,743.0
2021,5,16,21,何魂,0.0,0.0,2.9,160.0,97.0,0.0,0.0,10.0,1422.0
2021,5,16,22,何魂,0.0,0.3,3.0,50.0,96.0,0.0,0.0,10.0,537.0
2021,5,16,23,何魂,0.0,0.2,2.1,70.0,97.0,0.0,0.0,10.0,1623.0
2021,5,17,0,何魂,0.0,0.1,1.5,70.0,96.0,0.0,0.0,10.0,2490.0
2021,5,17,1,何魂,0.0,0.1,2.0,70.0,97.0,0.0,0.0,10.0,2056.0
2021,5,17,2,何魂,0.0,0.0,1.5,70.0,97.0,0.0,0.0,9.0,617.0
2021,5,17,3,何魂,0.0,0.0,2.6,50.0,98.0,0.0,0.0,10.0,258.0
2021,5,17,4,何魂,0.0,0.0,1.9,70.0,98.0,0.0,0.0,8.0,204.0
2021,5,17,5,何魂,0.0,0.1,2.6,70.0,98.0,0.0,0.0,10.0,443.0
2021,5,17,6,何魂,0.0,0.0,1.8,70.0,98.0,0.0,0.0,10.0,1415.0
2021,5,17,7,何魂,0.11,0.2,2.6,70.0,98.0,0.0,0.05,10.0,353.0
2021,5,17,8,何魂,1.73,0.2,2.1,70.0,98.0,0.0,0.1,10.0,351.0
2021,5,17,9,何魂,3.41,0.1,2.5,70.0,97.0,0.0,0.2,10.0,1869.0
2021,5,17,10,何魂,4.74,0.0,2.4,70.0,94.0,0.0,0.37,10.0,3742.0
2021,5,17,11,何魂,7.04,0.0,2.4,70.0,91.0,0.0,0.52,10.0,2351.0
2021,5,17,12,何魂,8.99,0.0,2.3,70.0,92.0,0.0,0.71,10.0,586.0
2021,5,17,13,何魂,10.58,0.0,2.1,90.0,93.0,0.0,0.69,10.0,434.0
2021,5,17,14,何魂,7.29,0.0,1.8,90.0,92.0,0.0,0.44,10.0,1212.0
2021,5,17,15,何魂,5.01,0.0,2.0,90.0,94.0,0.0,0.32,10.0,201.0
2021,5,17,16,何魂,4.18,0.0,1.6,90.0,97.0,0.0,0.23,10.0,166.0
2021,5,17,17,何魂,2.37,0.5,2.4,90.0,97.0,0.0,0.13,10.0,200.0
2021,5,17,18,何魂,2.57,0.2,1.3,70.0,98.0,0.0,0.08,10.0,246.0
2021,5,17,19,何魂,0.3,0.1,1.9,50.0,98.0,0.0,0.03,10.0,678.0
2021,5,17,20,何魂,0.0,0.0,2.5,50.0,97.0,0.0,0.0,10.0,420.0
2021,5,17,21,何魂,0.0,0.2,1.8,70.0,98.0,0.0,0.0,10.0,284.0
2021,5,17,22,何魂,0.0,0.1,1.5,50.0,98.0,0.0,0.0,10.0,167.0
2021,5,17,23,何魂,0.0,0.2,1.6,70.0,98.0,0.0,0.0,10.0,180.0
2021,5,18,0,何魂,0.0,0.2,1.8,70.0,98.0,0.0,0.0,10.0,173.0
2021,5,18,1,何魂,0.0,0.2,2.4,50.0,98.0,0.0,0.0,10.0,413.0
2021,5,18,2,何魂,0.0,0.1,1.7,50.0,98.0,0.0,0.0,10.0,182.0
2021,5,18,3,何魂,0.0,0.5,2.7,50.0,98.0,0.0,0.0,10.0,149.0
2021,5,18,4,何魂,0.0,0.1,2.2,50.0,98.0,0.0,0.0,10.0,289.0
2021,5,18,5,何魂,0.0,0.2,2.4,50.0,97.0,0.0,0.0,10.0,951.0
2021,5,18,6,何魂,0.0,0.0,2.5,50.0,97.0,0.0,0.0,10.0,2174.0
2021,5,18,7,何魂,0.33,0.0,2.1,50.0,96.0,0.0,0.06,10.0,695.0
2021,5,18,8,何魂,1.57,0.0,2.2,50.0,96.0,0.0,0.13,10.0,1123.0
2021,5,18,9,何魂,2.95,0.0,2.5,50.0,95.0,0.0,0.16,10.0,696.0
2021,5,18,10,何魂,5.56,0.0,1.5,50.0,94.0,0.0,0.36,10.0,500.0
2021,5,18,11,何魂,12.08,0.0,1.5,50.0,92.0,0.0,0.76,10.0,890.0
2021,5,18,12,何魂,11.05,0.0,1.6,90.0,91.0,0.0,0.66,10.0,1816.0
2021,5,18,13,何魂,15.57,0.0,3.2,110.0,95.0,0.0,0.79,10.0,724.0
2021,5,18,14,何魂,10.78,0.0,1.5,70.0,93.0,0.0,0.51,10.0,711.0
2021,5,18,15,何魂,10.37,0.0,1.0,180.0,89.0,0.0,0.61,10.0,1942.0
2021,5,18,16,何魂,13.56,0.0,0.3,0.0,89.0,0.0,0.53,10.0,985.0
2021,5,18,17,何魂,11.28,0.0,1.5,70.0,90.0,0.0,0.44,10.0,1974.0
2021,5,18,18,何魂,11.28,0.0,1.0,90.0,92.0,0.0,0.38,9.0,1484.0
2021,5,18,19,何魂,3.21,0.0,1.0,110.0,92.0,0.0,0.15,5.0,2333.0
2021,5,18,20,何魂,0.3,0.0,0.6,180.0,92.0,0.0,0.01,6.0,1559.0
2021,5,18,21,何魂,0.01,0.0,0.0,0.0,92.0,0.0,0.0,9.0,1120.0
2021,5,18,22,何魂,0.0,0.0,1.9,230.0,95.0,0.0,0.0,8.0,979.0
2021,5,18,23,何魂,0.0,0.0,2.6,180.0,95.0,0.0,0.0,6.0,527.0
2021,5,19,0,何魂,0.0,0.0,2.4,250.0,95.0,0.0,0.0,9.0,562.0
2021,5,19,1,何魂,0.0,0.0,2.3,200.0,93.0,0.0,0.0,8.0,541.0
2021,5,19,2,何魂,0.0,0.0,3.5,270.0,90.0,0.0,0.0,5.0,1150.0
2021,5,19,3,何魂,0.0,0.0,3.7,290.0,88.0,0.0,0.0,9.0,1310.0
2021,5,19,4,何魂,0.0,0.0,4.0,270.0,89.0,0.0,0.0,9.0,961.0
2021,5,19,5,何魂,0.0,0.0,2.1,140.0,89.0,0.0,0.0,9.0,611.0
2021,5,19,6,何魂,0.31,0.0,5.4,320.0,91.0,0.0,0.04,9.0,551.0
2021,5,19,7,何魂,4.53,0.0,1.7,250.0,89.0,0.1,0.32,5.0,766.0
2021,5,19,8,何魂,17.94,0.0,0.8,320.0,75.0,1.0,1.28,0.0,1198.0
2021,5,19,9,何魂,31.41,0.0,1.1,140.0,64.0,1.0,1.8,0.0,1662.0
2021,5,19,10,何魂,42.06,0.0,1.9,180.0,59.0,1.0,2.71,0.0,1770.0
2021,5,19,11,何魂,46.63,0.0,3.7,180.0,63.0,1.0,3.24,0.0,1245.0
2021,5,19,12,何魂,49.37,0.0,4.7,180.0,63.0,1.0,3.51,1.0,1457.0
2021,5,19,13,何魂,49.02,0.0,5.1,180.0,75.0,1.0,3.46,6.0,1499.0
2021,5,19,14,何魂,46.13,0.0,4.9,180.0,74.0,1.0,3.12,6.0,1579.0
2021,5,19,15,何魂,42.97,0.0,2.8,180.0,65.0,1.0,2.95,6.0,1748.0
2021,5,19,16,何魂,29.55,0.0,2.0,200.0,64.0,0.8,1.95,8.0,1972.0
2021,5,19,17,何魂,16.85,0.0,1.6,180.0,60.0,0.1,1.08,9.0,2323.0
2021,5,19,18,何魂,12.83,0.0,3.9,200.0,70.0,0.4,0.78,8.0,1893.0
2021,5,19,19,何魂,5.25,0.0,2.8,180.0,80.0,0.1,0.24,8.0,1315.0
2021,5,19,20,何魂,2.66,0.0,2.1,250.0,81.0,0.0,0.01,10.0,844.0
2021,5,19,21,何魂,2.23,0.0,1.6,230.0,75.0,0.0,0.0,9.0,1151.0
2021,5,19,22,何魂,0.53,0.0,0.7,320.0,64.0,0.0,0.0,10.0,3379.0
2021,5,19,23,何魂,0.05,0.0,0.0,0.0,70.0,0.0,0.0,9.0,2352.0
2021,5,20,0,何魂,0.04,0.0,0.8,250.0,79.0,0.0,0.0,9.0,1660.0
2021,5,20,1,何魂,0.01,0.0,2.0,50.0,77.0,0.0,0.0,8.0,2617.0
2021,5,20,2,何魂,0.0,0.0,0.9,140.0,74.0,0.0,0.0,10.0,1809.0
2021,5,20,3,何魂,0.0,0.0,1.6,200.0,77.0,0.0,0.0,9.0,1643.0
2021,5,20,4,何魂,0.0,0.0,2.0,20.0,80.0,0.0,0.0,10.0,1675.0
2021,5,20,5,何魂,0.0,0.0,2.1,70.0,72.0,0.0,0.0,10.0,2317.0
2021,5,20,6,何魂,0.01,0.0,2.3,50.0,79.0,0.0,0.01,10.0,1976.0
2021,5,20,7,何魂,0.87,0.0,2.4,50.0,80.0,0.0,0.06,10.0,2334.0
2021,5,20,8,何魂,1.31,1.1,2.5,50.0,82.0,0.0,0.11,10.0,810.0
2021,5,20,9,何魂,1.78,3.6,2.9,50.0,95.0,0.0,0.12,10.0,365.0
2021,5,20,10,何魂,3.52,2.4,3.3,50.0,95.0,0.0,0.18,10.0,628.0
2021,5,20,11,何魂,2.06,3.8,2.8,70.0,95.0,0.0,0.16,10.0,346.0
2021,5,20,12,何魂,3.46,10.0,2.1,50.0,97.0,0.0,0.17,10.0,122.0
2021,5,20,13,何魂,7.43,1.7,3.3,50.0,95.0,0.0,0.54,10.0,734.0
2021,5,20,14,何魂,4.77,0.5,3.4,70.0,94.0,0.0,0.3,10.0,1169.0
2021,5,20,15,何魂,5.0,0.0,3.3,50.0,92.0,0.0,0.28,10.0,4195.0
2021,5,20,16,何魂,2.98,0.0,3.8,50.0,90.0,0.0,0.25,10.0,4998.0
2021,5,20,17,何魂,2.48,0.0,4.5,50.0,91.0,0.0,0.22,10.0,3620.0
2021,5,20,18,何魂,2.19,0.0,3.2,50.0,91.0,0.0,0.17,10.0,5000.0
2021,5,20,19,何魂,0.34,0.0,2.7,50.0,93.0,0.0,0.06,10.0,1042.0
2021,5,20,20,何魂,0.0,0.0,1.4,50.0,94.0,0.0,0.0,10.0,1203.0
2021,5,20,21,何魂,0.0,0.2,0.6,90.0,95.0,0.0,0.0,10.0,391.0
2021,5,20,22,何魂,0.0,0.3,1.3,90.0,97.0,0.0,0.0,10.0,154.0
2021,5,20,23,何魂,0.0,0.7,0.6,360.0,98.0,0.0,0.0,10.0,182.0
2021,5,21,0,何魂,0.0,0.7,0.4,0.0,98.0,0.0,0.0,10.0,117.0
2021,5,21,1,何魂,0.0,0.0,3.3,250.0,98.0,0.0,0.0,10.0,473.0
2021,5,21,2,何魂,0.0,0.1,8.1,250.0,96.0,0.0,0.0,9.0,2247.0
2021,5,21,3,何魂,0.0,0.0,6.0,250.0,87.0,0.0,0.0,7.0,4868.0
2021,5,21,4,何魂,0.0,0.0,7.8,250.0,80.0,0.0,0.0,8.0,4442.0
2021,5,21,5,何魂,0.0,0.0,7.0,250.0,79.0,0.0,0.0,9.0,3395.0
